,user,date,text,location,coordinates
0,NPR,Mon Jul 15 22:43:04 +0000 2019,"American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel… https://t.co/KNv8nchxaD",,
1,CNN,Wed Jul 10 20:50:05 +0000 2019,"American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United A… https://t.co/aomo5lg2Xd",,
2,FlyingWithSara,Fri Jul 12 14:45:28 +0000 2019,Our airlines stepped up before when families were being separated. Will we hear TODAY they are joining @Marriott? W… https://t.co/aXuygUfDX7,"Washington, DC",
3,johnrmatthews,Mon Jul 15 23:57:24 +0000 2019,The web of activity around United Airlines' partnership with Spider-Man: Far From Home https://t.co/uCzPI0KWRO,Jersey City/Greater NYC,
4,natoriousrozay,Mon Jul 15 23:49:58 +0000 2019,Is it my turn to try getting this plane off the fucken ground @united airlines,,
5,quick13,Mon Jul 15 23:47:36 +0000 2019,Don't airlines have terms in their tickets about not allowing bare feet??? @Delta @AmericanAir @United  This is a h… https://t.co/Yz0oOVkURu,Minneapolis,
6,nazinajmi,Mon Jul 15 23:46:58 +0000 2019,"RT @ReutersAero: United Airlines extends suspension of Delhi, Mumbai flights to Oct. 26 https://t.co/IuDxMfZdyA","Kuala Lumpur, Malaysia",
7,Ichyape3331,Mon Jul 15 23:46:26 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…",,
8,brundageny,Mon Jul 15 23:43:06 +0000 2019,Attention travelers! @United airlines left me at the terminal while my connecting flight to Laguardia pulled out of… https://t.co/ChcusqJAXH,,
9,Jimbo1640,Mon Jul 15 23:37:21 +0000 2019,RT @JetPhotos: A United Airlines 777 blazing through the fog in London. https://t.co/QhoyGgazoR © Akbarali Mastan https://t.co/4m3n67XHGy,Here and there,
10,bkaydw,Mon Jul 15 23:37:08 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…"," ID, UT, CA, KS, CT",
11,WLaForest,Mon Jul 15 23:31:24 +0000 2019,Last time I was praising @united flight crew but customer service today was a horror show.  Poor handling of the de… https://t.co/RDYNsijIwg,Washington D.C.,
12,S_Callis,Mon Jul 15 23:28:50 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…","Broken Arrow, OK",
13,SmetanaLass,Mon Jul 15 23:26:26 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…",,
14,Nicholas_ebook,Mon Jul 15 23:24:44 +0000 2019,Waking up next morning in a united airlines flight for having a party my deepest secrets as soon as possible.,,
15,antoine2k17,Mon Jul 15 23:20:33 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…","West Lafayette, IN",
16,gold90231264,Mon Jul 15 23:20:24 +0000 2019,United Airlines (UAL) Q2 2019 Earnings Preview ⁦@weareunited⁩ #beingunited. Yes we are growing .  I am proud being… https://t.co/3NQ5OukJKz,SFO,
17,chrissm14196318,Mon Jul 15 23:17:54 +0000 2019,"@united I know you guys get frustrated too, seems like airlines overbook so many people that a slight delay ruins d… https://t.co/8sEtOmZTSg",,
18,poesitively,Mon Jul 15 23:13:59 +0000 2019,Oh my God just say no to United Airlines,Cincinnati KY dont question it,
19,aniccia,Mon Jul 15 23:12:47 +0000 2019,USPO's success catalyzed the US commercial air industry via the 1925 Contract Air Mail Act which authorized USPO to… https://t.co/X6ii18l3xG,At the still point of the turning world.,
20,januarysix,Mon Jul 15 23:11:17 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…",Mars,
21,jdzlindeed2,Mon Jul 15 23:07:22 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…",,
22,GavinBeajay,Mon Jul 15 23:06:09 +0000 2019,Apparantly united airlines has a new record for reserved tickets to nevada on sep 20th 🤣,"Lisbon, IA",
23,LilDivaz1,Mon Jul 15 23:05:37 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…",,
24,ShorealoneFilms,Mon Jul 15 23:05:12 +0000 2019,RT @LA_Aviation: United Airlines Flight 232: What you need to know about 1989 plane crash in Iowa: Des Moines Register -https://t.co/w42dHO…,"Los Angeles, CA / Pasadena, CA",
25,LA_Aviation,Mon Jul 15 23:05:00 +0000 2019,United Airlines Flight 232: What you need to know about 1989 plane crash in Iowa: Des Moines Register -https://t.co/w42dHOxvac,"Pasadena, California",
26,radiophotog,Mon Jul 15 23:03:04 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…",Raleigh NC,
27,TxWxWatcher,Mon Jul 15 23:02:21 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…",Texas,
28,ArsGratiaArtis3,Mon Jul 15 23:00:29 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…",,
29,falcone_ray,Mon Jul 15 22:58:19 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…",,
30,2Z2mmom,Mon Jul 15 22:54:40 +0000 2019,RT @OverseasFID: United Airlines has further extended its suspension of all nonstop flights between the carrier's hub at Newark Liberty Int…,,
31,SuchiPahi,Mon Jul 15 22:54:02 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…","Washington, DC",
32,errantThinker,Mon Jul 15 22:53:43 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…",United States,
33,EricyuanY,Mon Jul 15 22:52:39 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…",LA & Galaxy far far away,
34,nprbusiness,Mon Jul 15 22:52:35 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…","Washington, DC",
35,Clauber77946652,Mon Jul 15 22:49:39 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…",,
36,filmtvbooks,Mon Jul 15 22:49:25 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…",,
37,AmyAhnSully,Mon Jul 15 22:49:19 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…","Harlingen, TX",
38,MsJJones79,Mon Jul 15 22:49:16 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…","Texas, USA",
39,jmhamiltonblog,Mon Jul 15 22:48:49 +0000 2019,"RT @ReutersBiz: United Airlines extends suspension of Delhi, Mumbai flights to Oct. 26 https://t.co/8MOmqeOcSl https://t.co/3qHPFHJL4I",blogosphere!,
40,sonyaliloquy,Mon Jul 15 22:48:39 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…","Labelle, FL",
41,KTIMRadio,Mon Jul 15 22:48:06 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…","Fayette County, TX",
42,taisam10,Mon Jul 15 22:47:24 +0000 2019,RT @taisam10: United Airlines extends 737 Max cancellations until Nov. 3 https://t.co/3XOF2GyWoS,"Malacca, Malaysia",
43,BMjohnson969,Mon Jul 15 22:46:58 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…",,
44,sahara1977513,Mon Jul 15 22:45:43 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…","Cincinnati, OH",
45,MarfaRadio,Mon Jul 15 22:44:18 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…","Marfa, Texas",
46,sandrasantos,Mon Jul 15 22:44:18 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…","Texas, USA",
47,Balldinho,Mon Jul 15 22:44:15 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…",Bermuda & London,
48,DeenGray2,Mon Jul 15 22:43:15 +0000 2019,"RT @NPR: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights throug…",,
49,NPR,Mon Jul 15 22:43:04 +0000 2019,"American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel… https://t.co/KNv8nchxaD",,
50,silafakahua,Mon Jul 15 22:42:37 +0000 2019,United airlines needa do bettah 😒 these people out here protesting and shit,,
51,atlantabrownboi,Mon Jul 15 22:33:27 +0000 2019,RT @smino: United airlines da new Spirit .,"Georgia, USA",
52,taisam10,Mon Jul 15 22:32:32 +0000 2019,United Airlines extends 737 Max cancellations until Nov. 3 https://t.co/3XOF2GyWoS,"Malacca, Malaysia",
53,delhiinformer,Mon Jul 15 22:32:19 +0000 2019,"United Airlines extends suspension of Delhi, Mumbai flights to October 26 – Economic Times https://t.co/DN8dMOGWOj",Delhi,
54,RakshaVasudevan,Mon Jul 15 22:32:02 +0000 2019,"@united is truly the worst. Delaying flights bc of ""air traffic control changes around Denver"" - yet other airlines… https://t.co/SLz0pdVr0P",Denver,
55,heidilundsgaard,Mon Jul 15 22:29:06 +0000 2019,"RT @Reuters: United Airlines extends suspension of Delhi, Mumbai flights to Oct. 26 https://t.co/ZkFxwkkw4C https://t.co/riq5XyTm53","København, Danmark",
56,chicagoedgehub,Mon Jul 15 22:19:17 +0000 2019,RT @ChiBizJournal: The airline's hand has been forced in part by new Environmental Protection Agency rules going into effect in 2020. https…,"Chicago, IL",
57,FredTopel,Mon Jul 15 22:18:02 +0000 2019,@united Phone agent also asked me to change flights and screwed everything up. Airlines should know FAA regulations… https://t.co/C94VnB7RN6,Los Angeles,
58,gauloise821,Mon Jul 15 22:14:50 +0000 2019,"RT @ReutersBiz: United Airlines extends suspension of Delhi, Mumbai flights to Oct. 26 https://t.co/8MOmqeOcSl https://t.co/3qHPFHJL4I",,
59,viajantemovel,Mon Jul 15 22:13:09 +0000 2019,Check your reservation: American joins United in extending Boeing 737 Max cancellations into November https://t.co/DYjfnfjEao,"Brasília - Federal District, B",
60,tradnews_,Mon Jul 15 22:09:48 +0000 2019,"RT @ReutersBiz: United Airlines extends suspension of Delhi, Mumbai flights to Oct. 26 https://t.co/8MOmqeOcSl https://t.co/3qHPFHJL4I","London, England",
61,ReutersBiz,Mon Jul 15 22:09:43 +0000 2019,"United Airlines extends suspension of Delhi, Mumbai flights to Oct. 26 https://t.co/8MOmqeOcSl https://t.co/3qHPFHJL4I",Around the world,
62,MarkNewtonCMT,Mon Jul 15 22:03:17 +0000 2019,$UAL United Airlines can be considered an above-average Technical long candidate after Airline index $XAL broke out… https://t.co/1uMOd0vy8z,"Fairfield, CT",
63,DawnMisodawn,Mon Jul 15 22:02:50 +0000 2019,"RT @airfarewatchdog: From the Bay Area to the Bay State on multiple airlines this fall: #SFO - #BOS for $237RT on Alaska, Delta, United. ht…","Pittsburgh,PA",
