,user,date,text,location,coordinates
0,ABC,Wed Jul 03 08:06:22 +0000 2019,United Airlines apologizes after accidentally placing unaccompanied 14-year-old on flight to wrong country. https://t.co/hfgQ9A6muh,New York City / Worldwide,
1,JenKirkman,Fri Jul 05 21:50:30 +0000 2019,I’m so old I remember in 1812 when United Airlines was called 13 Colony Air.,"Los Angeles, New York City",
2,DEADLINE,Mon Jul 08 21:44:06 +0000 2019,‘Spider-Man: Far From Home’ Shatters Industry Records With $288M Promo Campaign https://t.co/TSTaNAam6n https://t.co/PFpH5UEzXL,"Hollywood, USA",
3,CarolynSteger,Mon Jul 08 23:59:44 +0000 2019,"RT @united: That feeling when the stroopwafel is back, all day and all night. https://t.co/XeFKLz7RwW https://t.co/IOXlxW2GSx","Southport, CT",
4,Chrohrsh,Mon Jul 08 23:56:17 +0000 2019,@united But.. you're still United Airlines.,"Michigan, USA",
5,PSFCLabor,Mon Jul 08 23:53:41 +0000 2019,"RT @unitehere: BREAKING: 11,000 US Airline Catering Workers Authorize Strike at Airports Nationwide
Workers who cater flights for @American…","Brooklyn, NY",
6,NappaMommy,Mon Jul 08 23:38:50 +0000 2019,"When I fly with #United traveling domestically and internationally, seatbelts are often attached wrong, in a way th… https://t.co/w13irv0NTt",アメリカで働きながら子育てする様子をブログで綴っています！,
7,1coxdiesel,Mon Jul 08 23:38:48 +0000 2019,"RT @JamahRobertson: ✈UNITED AIRLINES BOIPUSSI! 🤫
Azz Up, Lubed Up, Door Unlocked!
🔥https://t.co/wigkwQcdqe ⬅️
Gotta Love Dick Hungry Flight…","Florida, USA",
8,tripchi,Mon Jul 08 23:35:03 +0000 2019,Catching z's on a long flight? These US #airlines provide amenity kits to help flyers relax. #jetsetter #traveltip… https://t.co/P7LiZxxXGb,"Denver, CO, USA",
9,parlace,Mon Jul 08 23:28:49 +0000 2019,"RT @Anon4dolphin: China Eastern Airlines, Shanghai Airlines, China Cargo Airlines and China United Airlines. have all banned #SharkFin carg…","Ontario, Canada",
