,user,date,text,location,coordinates
0,JenKirkman,Fri Jul 05 21:50:30 +0000 2019,I’m so old I remember in 1812 when United Airlines was called 13 Colony Air.,"Los Angeles, New York City",
1,ABC,Wed Jul 03 08:06:22 +0000 2019,United Airlines apologizes after accidentally placing unaccompanied 14-year-old on flight to wrong country. https://t.co/hfgQ9A6muh,New York City / Worldwide,
2,CNN,Thu Jul 04 06:46:05 +0000 2019,"14-year-old Anton Berg thought he was traveling to Sweden, only to find himself on a plane headed to Germany… https://t.co/m9NPf6um2y",,
3,Ubuntu2790,Fri Jul 05 23:59:28 +0000 2019,"RT @IronJawedWriter: ""These are the times that try men's souls."" Thomas Paine, December 1776–while looking at the delay notification on the…",,
4,IronJawedWriter,Fri Jul 05 23:54:08 +0000 2019,"""These are the times that try men's souls."" Thomas Paine, December 1776–while looking at the delay notification on… https://t.co/I3SRZCCBd2",,
5,tommytoxic317,Fri Jul 05 23:53:21 +0000 2019,RT @JenKirkman: I’m so old I remember in 1812 when United Airlines was called 13 Colony Air.,United States,
6,interstate8,Fri Jul 05 23:51:33 +0000 2019,RT @JenKirkman: I’m so old I remember in 1812 when United Airlines was called 13 Colony Air.,"Cape Breton, NS, Canada",
7,karendetroit1,Fri Jul 05 23:49:17 +0000 2019,"RT @AirportWar: Good News!
Thomas Jefferson is coming home!

He’s on United Airlines flight UA 56 from Paris to Newark arriving at 11:25 am…",,
8,Gambiste1,Fri Jul 05 23:46:19 +0000 2019,"RT @AktienTrader1: Take Profit on United Airlines: +14,9% and +0,47% per day 
#TakeProfit #COOLReturn (0,25% - 0,49% p.d.) #Profit #Win
#Re…",,
9,8thfloorview,Fri Jul 05 23:44:36 +0000 2019,RT @JenKirkman: I’m so old I remember in 1812 when United Airlines was called 13 Colony Air.,"New Jersey, USA",
10,SkatersChoiceCO,Fri Jul 05 23:43:55 +0000 2019,"RT @united: That feeling when the stroopwafel is back, all day and all night. https://t.co/XeFKLz7RwW https://t.co/IOXlxW2GSx",United States,
11,dolphin318,Fri Jul 05 23:43:43 +0000 2019,RT @JenKirkman: I’m so old I remember in 1812 when United Airlines was called 13 Colony Air.,"Pennsylvania, USA",
12,amberniesanders,Fri Jul 05 23:41:59 +0000 2019,RT @JenKirkman: I’m so old I remember in 1812 when United Airlines was called 13 Colony Air.,,
13,bca1917,Fri Jul 05 23:41:00 +0000 2019,"RT @RebeccaSpang: Facing a shortage of hard currency, Washington paid his armies in frequent flyer miles on Continental Airlines. When that…","Philadelphia, PA",
14,ct5062342connie,Fri Jul 05 23:39:23 +0000 2019,"RT @RandallVC: The Revolutionary War - That’s how ‘United Airlines’ got started, right?","Pacific Northwest, USA",
15,DexiCola,Fri Jul 05 23:38:55 +0000 2019,RT @JenKirkman: I’m so old I remember in 1812 when United Airlines was called 13 Colony Air.,"Cape Town, South Africa",
16,snap_shot_sue,Fri Jul 05 23:38:10 +0000 2019,RT @JenKirkman: I’m so old I remember in 1812 when United Airlines was called 13 Colony Air.,Earth,
17,anitavandlaan,Fri Jul 05 23:37:40 +0000 2019,"RT @AttitudeMag: Meet all the winners from the #AttitudePrideAwards 2019, in association with @united and @Sleepeezee, and hear their inspi…","Binnenstad-Noord, Groningen",
18,ArtBook1000,Fri Jul 05 23:31:19 +0000 2019,"Except for that one day, Sept. 9, 2001, when the USAF did not control the skies or defend even the Pentagon!  It wa… https://t.co/M1mWEDKpm5",USA,
19,BeKind_BeCool,Fri Jul 05 23:30:15 +0000 2019,United Airlines puts unaccompanied boy on flight to wrong country https://t.co/zZrszHA1UB,,
20,plpryde,Fri Jul 05 23:28:48 +0000 2019,"RT @RebeccaSpang: Facing a shortage of hard currency, Washington paid his armies in frequent flyer miles on Continental Airlines. When that…",,
21,LilOMe8,Fri Jul 05 23:24:57 +0000 2019,"@seekerwisdom1 Oh wait... I had SOOO many miles with Union Airlines,but, they only flew the Boeing 737 Max, so I st… https://t.co/5Ur3vO9pk2","Colorado, USA",
22,saveplantravel,Fri Jul 05 23:24:51 +0000 2019,"Newark (EWR) to Moscow (DME)
Travel Dates: 10/20/19 to 10/29/19
$454 RT: 1 layover each way
Book on United Airlines… https://t.co/cjI7XvLSdI",,
