,user,date,text,location,coordinates
0,flightradar24,Wed Jul 31 14:59:41 +0000 2019,Crews are fighting a fire at the United Airlines Technical Operations building at @flySFO. Flights are operating no… https://t.co/gnFUPX1MXP,"Stockholm, Sweden",
1,nbcbayarea,Wed Jul 31 15:30:52 +0000 2019,#UPDATE: Firefighters contain blaze at United Airlines maintenance facility at SFO. No injuries were reported.… https://t.co/mQJagM2DAV,San Francisco Bay Area,
2,ScottMcGrew,Wed Jul 31 14:47:32 +0000 2019,Fire near SFO is at the United Airlines maintenance facility.  We understand no flights are affected and no one in… https://t.co/WFSahvvdSJ,"California, USA",
3,cmwalla,Wed Jul 31 23:58:51 +0000 2019,@katieomalley @united Noooooooo that is insane. WTF. There has to be a way to hold the airlines accountable for this.,"NYC, mostly",
4,DaisyBelleLace,Wed Jul 31 23:58:14 +0000 2019,RT @iamJadePA: @8USC12 @RMConservative Three weeks ago I took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the pla…,,
5,MolanLabeMama,Wed Jul 31 23:56:51 +0000 2019,RT @iamJadePA: @8USC12 @RMConservative Three weeks ago I took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the pla…,,
6,DeafWanderlust,Wed Jul 31 23:55:57 +0000 2019,RT @MoveTheWorldUK: We're pleased to see more and more companies in the tourism industry stepping away from cruel venues keeping cetaceans…,California,
7,homosneksuality,Wed Jul 31 23:55:56 +0000 2019,@arcticlovesyou @elliottoconnor @united alaska airlines is legit,waluigishington,
8,the_kimtaylor,Wed Jul 31 23:54:22 +0000 2019,@meaganlouise Did you see that United Airlines are going to and make their date happen?? https://t.co/nwI4pTelxW,,
9,MitchCalabrase,Wed Jul 31 23:53:34 +0000 2019,"RT @Dolphin_Project: Thank you, @United for no longer selling tickets to SeaWorld!
Let's continue to encourage travel agencies and airlines…","Impeachment, USA",
10,evaannebell,Wed Jul 31 23:53:27 +0000 2019,RT @people: United Airlines Offers a Flight to The Bachelorette's Tyler Cameron and the Internet Reacts https://t.co/BVEvpcmYdF,"Harlan, KY",
11,transworldtr,Wed Jul 31 23:49:39 +0000 2019,'Bachelorette' to the skies! United Airlines offers Tyler C. a free trip to see Hannah https://t.co/N38RQ1RQTF https://t.co/8fnIJv9dMJ,United States,
