,user,date,text,location,coordinates
0,iran_policy,Wed Jul 24 06:47:57 +0000 2019,"The United States on Tuesday warned companies against dealing with Iranian airlines, alleging that many of them sup… https://t.co/FJhFTjJVno","Tehran, Iran, Paris, France",
1,peta,Wed Jul 24 20:00:10 +0000 2019,"VICTORY! 🎉

@united Airlines has stopped selling #SeaWorld tickets &amp; removed all mentions of the park from its… https://t.co/jzyDZOA4y6","Los Angeles, CA / Norfolk, VA",
2,EAA,Wed Jul 24 14:11:43 +0000 2019,A @united Airlines Boeing 787 Dreamliner has arrived in Oshkosh for #OSH19! Catch it on Boeing Plaza today as part… https://t.co/7fiS9C0bmI,"Oshkosh, Wisconsin USA",
3,skift,Fri Jul 26 23:59:59 +0000 2019,"When @United Airlines President Scott Kirby joined in 2016, he promised he’d boost share at Newark. Now… https://t.co/7SxPbKEVon","New York City, NY",
4,rpr578,Fri Jul 26 23:59:03 +0000 2019,RT @EAA: A @united Airlines Boeing 787 Dreamliner has arrived in Oshkosh for #OSH19! Catch it on Boeing Plaza today as part of our WomenVen…,Puerto Rico,
5,OhReallyST,Fri Jul 26 23:51:26 +0000 2019,My math professor's over here snarking on United Airlines and implying I'm running a pyramid scheme 😂 https://t.co/oMmR7qpgiz,,
6,donnamic,Fri Jul 26 23:49:00 +0000 2019,"RT @Dolphin_Project: Thank you, @United for no longer selling tickets to SeaWorld!
Let's continue to encourage travel agencies and airlines…","Massachusetts, USA",
7,KeelyxBridget,Fri Jul 26 23:41:57 +0000 2019,The United airlines gate says it’s 111 degrees in Chicago. I think the fuck not you trick ass bitcg,"Chicago, IL",
8,EvrybodyH8sGabe,Fri Jul 26 23:41:53 +0000 2019,RT @cassablanca_: Never flying @united airlines again. This is ridiculous!! Absolutely ridiculous. Y’all are ridiculous! Period.,,
9,eileenmarinaxo,Fri Jul 26 23:38:35 +0000 2019,United airlines connecting flights bullshit makes no goddamn sense 👎🏽,SoCal! For LIFE♥️,
10,blissjjk,Fri Jul 26 23:34:46 +0000 2019,my dad got spiderman merch from united airlines omg,"mcu, bts, tv shows 💌",
11,carsen_carter,Fri Jul 26 23:30:32 +0000 2019,United airlines is so ghetto,In his bag,
12,SpeedBird_NCL,Fri Jul 26 23:30:08 +0000 2019,"Southwest Hands United Airlines A Free Gift:
https://t.co/Iw8R8cZlXW
#Aviation #Airlines #Airport https://t.co/D6iQRFdCsQ",Worldwide,
13,imthatholly,Fri Jul 26 23:25:25 +0000 2019,"@jbsmth65 @SarahHuckabee @realDonaldTrump 🤦‍♀️I thought she'd STFU after going home to Arkansas in disgrace, with h… https://t.co/BMY47ciRGu","San Luis Obispo, CA",
14,RIngleaves,Fri Jul 26 23:22:35 +0000 2019,@jen_eliz @RealCandaceO @Delta Also - not necessarily your right to refuse to give up your seat!!  Airlines ultimat… https://t.co/EPHbyMAXWD,,
15,Dragofix,Fri Jul 26 23:20:14 +0000 2019,United Airlines Just Cut All Ties With #SeaWorld https://t.co/2LEzTpHaf5 #AnimalRights #AnimalWelfare… https://t.co/S4vWdo1vW9,Finland,
16,clanwaters,Fri Jul 26 23:16:09 +0000 2019,United Airlines sucks,,
17,RicochetRowdy,Fri Jul 26 23:15:36 +0000 2019,"Hey United Airlines @united, you have made our reservations an absolute nightmare! Very unhappy about being multipl… https://t.co/72BhdTXqEE",,
18,convsys,Fri Jul 26 23:08:00 +0000 2019,RT @XposeTrophyHunt: United Airlines announced it has stopped selling tickets to SeaWorld. Thomas Cook and Virgin plus about 6 other airlin…,,
19,MrMcFuckyou,Fri Jul 26 23:07:28 +0000 2019,"RT @anti_taxxer: I propose a 21 GFY salute for this fallen hero.  Take an extra moment today to tell yankees, incompetent trainees, and Uni…",Over there.,
20,g_c19941,Fri Jul 26 23:00:05 +0000 2019,RT @TheOrcaProject: BREAKING: @United Airlines has stopped selling tickets to @SeaWorld due to animal cruelty concerns. The airline has als…,London,
21,InfoAeroQuebec,Fri Jul 26 22:59:39 +0000 2019,RT @airwayslive: United Airlines will be upgrading all its five daily flights between Newark (EWR) and London-Heathrow (LHR) to Boeing 767-…,"Outremont, Québec",
22,cassablanca_,Fri Jul 26 22:58:55 +0000 2019,Never flying @united airlines again. This is ridiculous!! Absolutely ridiculous. Y’all are ridiculous! Period.,,
23,Andiequeen,Fri Jul 26 22:54:16 +0000 2019,"RT @SteveMcIvorCEO: Really great to see United Airlines end its promotion of SeaWorld, which cruelly uses marine animals for entertainment.…",Costa Rica \ Massachusetts,
24,TheSilkies11,Fri Jul 26 22:53:13 +0000 2019,@SinbadTattCat @mrmokeycat @SiameseRescueUK @jolenehunter @SiameseAddy @RatBoyCurry Awwwww 😘 his mum was mean to us… https://t.co/YJZfFNmzkh,Sheffield UK,
25,jtc002,Fri Jul 26 22:50:17 +0000 2019,"RT @anti_taxxer: I propose a 21 GFY salute for this fallen hero.  Take an extra moment today to tell yankees, incompetent trainees, and Uni…",,
26,Telas_ponche,Fri Jul 26 22:50:03 +0000 2019,RT @XposeTrophyHunt: United Airlines announced it has stopped selling tickets to SeaWorld. Thomas Cook and Virgin plus about 6 other airlin…,,
27,bibiriba,Fri Jul 26 22:48:43 +0000 2019,RT @XposeTrophyHunt: United Airlines announced it has stopped selling tickets to SeaWorld. Thomas Cook and Virgin plus about 6 other airlin…,,
28,stuartmcpeak,Fri Jul 26 22:48:34 +0000 2019,@weareunited @SKaisuka Congrats SNAMM TECH Paul Larsen on 40 years of service with United Airlines! https://t.co/95fR2xG2Vk,"Maple Valley, WA",
29,AsfiyaT,Fri Jul 26 22:47:56 +0000 2019,"RT @CNTraveler: Ever miss a flight due to a tight connection? @United says it will hold the plane for you—at least at a few airports, anywa…",,
30,airwaysmagazine,Fri Jul 26 22:42:18 +0000 2019,United Airlines will be upgrading all its five daily flights between Newark (EWR) and London-Heathrow (LHR) to Boei… https://t.co/t1SL24nkRK,Your local newsstand,
