,user,date,text,location,coordinates
0,Reuters,Wed Jun 26 22:37:56 +0000 2019,United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/OL0Vi7IokO https://t.co/przYJZHc8z,Around the world,
1,CBCAlerts,Wed Jun 26 21:23:17 +0000 2019,"Update:  United Airlines has decided to remove Boeing 737 Max jets from its flying schedule until Sept. 3, leading… https://t.co/hgOO57SnoR",Toronto,
2,chicagotribune,Wed Jun 26 23:32:43 +0000 2019,O’Hare International Airport and United Airlines both slipped over the past year when it comes to ensuring flights… https://t.co/8SKi4bBCao,"Chicago, IL",
3,WevolvMarketing,Wed Jun 26 23:56:56 +0000 2019,"Thanks Denver, it’s been real. Now time for one hundred degree humidity... I’m coming home Chicago!!! — traveling t… https://t.co/kamMWPlX0S",,
4,JackPBoston,Wed Jun 26 23:55:38 +0000 2019,United Airlines packs 1 million meals for Rise Against Hunger https://t.co/g96Dv02PjY https://t.co/6sDN65NtVu,Boston,
5,JackPBoston,Wed Jun 26 23:55:28 +0000 2019,United Airlines packs 1 million meals for Rise Against Hunger https://t.co/pgCNMHV40E https://t.co/QGjHwOAVeI,Boston,
6,FlorencioEJudd8,Wed Jun 26 23:55:26 +0000 2019,"""United Airlines Extends 737 MAX Cancellations Until September 3"" by Reuters via NYT https://t.co/qx5my6NfML",Kensington,
7,RockCheetah,Wed Jun 26 23:54:36 +0000 2019,"United Airlines Joins Peers, Pushes Boeing 737 MAX Return into September https://t.co/pSXxzl6lms #blog https://t.co/rnGTxRjk3z","Irving, TX",
8,thepointsguy,Wed Jun 26 23:51:27 +0000 2019,"United Airlines Joins Peers, Pushes Boeing 737 MAX Return into September https://t.co/TMw0w67Jst",Airborne,
9,RedSkittleBlue,Wed Jun 26 23:51:14 +0000 2019,"""United Airlines Extends 737 MAX Cancellations Until September 3"" by Reuters via #NYT https://t.co/kN990kfg8U","Calgary, Alberta",
10,seanfsez,Wed Jun 26 23:49:40 +0000 2019,@ellefsondavid @united airlines these days. they need to go back to customer service school.,,
11,ShivDaviGodwa,Wed Jun 26 23:48:34 +0000 2019,United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/503C8tCuZQ,,
12,spencer_molk,Wed Jun 26 23:47:02 +0000 2019,Meanwhile the bullpen flying economy on united airlines https://t.co/XVnXhvhUH2,CT,
13,PLANE_talking,Wed Jun 26 23:43:53 +0000 2019,Flying United in August? Check your reservation for new 737 Max cancellations https://t.co/Ocl6sUOGlW https://t.co/xpvmc4aSL3,"Devon, UK and Around the World",
14,ejfree2beme,Wed Jun 26 23:38:16 +0000 2019,"RT @e_russell: United is out of space at @Dulles_Airport, at least in the evenings, adding two more gates to its roster for new flights htt…","Centre County, Pennsylvania",
15,SiJayBee,Wed Jun 26 23:36:40 +0000 2019,What an amazing thing we did! We packed over ONE HUNDRED THOUSAND meals that night. Pretty sure there were some mis… https://t.co/zpKLTLAua8,,
16,TheAdamsCorner,Wed Jun 26 23:35:46 +0000 2019,RT @chicagotribune: O’Hare International Airport and United Airlines both slipped over the past year when it comes to ensuring flights arri…,"New York, NY",
17,TBlackwe85,Wed Jun 26 23:34:39 +0000 2019,"On-time performance at O’Hare is getting worse. The airport scored lower than Atlanta, Detroit, Los Angeles, Housto… https://t.co/8qcTLK5FPQ","Washington, DC/Baltimore, MD",
18,TBlackwe85,Wed Jun 26 23:34:34 +0000 2019,RT @chicagotribune: O’Hare International Airport and United Airlines both slipped over the past year when it comes to ensuring flights arri…,"Washington, DC/Baltimore, MD",
19,unlewis,Wed Jun 26 23:34:02 +0000 2019,RT @chicagotribune: O’Hare International Airport and United Airlines both slipped over the past year when it comes to ensuring flights arri…,,
20,chicagotribune,Wed Jun 26 23:32:43 +0000 2019,O’Hare International Airport and United Airlines both slipped over the past year when it comes to ensuring flights… https://t.co/8SKi4bBCao,"Chicago, IL",
21,WitchDoktor1,Wed Jun 26 23:32:39 +0000 2019,"@awstar11 @united United Airlines : we make you feel like you never left the ground, because we treat you like dirt.",,
22,thebeardedcarl,Wed Jun 26 23:31:03 +0000 2019,RT @thepointsguy: United Airlines Adds Two More Gates at Growing Washington Dulles Hub https://t.co/QnBgdnwp7q,,
23,sweetietoes2,Wed Jun 26 23:23:17 +0000 2019,"RT @CBCAlerts: Update:  United Airlines has decided to remove Boeing 737 Max jets from its flying schedule until Sept. 3, leading to about…",,
24,oladimeji_dele,Wed Jun 26 23:21:02 +0000 2019,RT @Reuters: United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/OL0Vi7IokO https://t.co/przYJZHc8z,Nigeria,
25,BarusArus,Wed Jun 26 23:14:58 +0000 2019,RT @Reuters: United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/OL0Vi7IokO https://t.co/przYJZHc8z,New York,
26,TheBeerDoc,Wed Jun 26 23:12:30 +0000 2019,RT @BCLONA: #WednesdayWisdom Can't wait to announce something amazing with United Airlines #BeingUnited stay tuned for details! #winning he…,Los Angeles,
27,Doctor_Spidey,Wed Jun 26 23:12:17 +0000 2019,"OK, I guess from this video we can figure out the product placement in next week's #SpiderManFarFromHome ie, an ent… https://t.co/7M8aMSfUvU","San Ramon, CA",
28,Indian_Biz,Wed Jun 26 23:12:10 +0000 2019,United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/awZRGpD63G #india #indiabiz,India,
29,JaneyHowell,Wed Jun 26 23:09:23 +0000 2019,RT @Reuters: United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/OL0Vi7IokO https://t.co/przYJZHc8z,Cardiff/Antigua&barbuda,
30,debbieclarke196,Wed Jun 26 23:08:15 +0000 2019,RT @Reuters: United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/OL0Vi7IokO https://t.co/przYJZHc8z,"Mississauga, Ontario Canada",
31,cj_krupchak,Wed Jun 26 23:08:02 +0000 2019,@AerLingus if I am flying United out of Dublin to Chicago can I use fast track and also lounge access since I'm Pla… https://t.co/AN4wawHH0F,"Dublin, Ireland",
32,IndulgeLA,Wed Jun 26 23:04:28 +0000 2019,RT @BCLONA: #WednesdayWisdom Can't wait to announce something amazing with United Airlines #BeingUnited stay tuned for details! #winning he…,Los Angeles,
33,NYCFOODandWINE,Wed Jun 26 23:03:37 +0000 2019,RT @BCLONA: #WednesdayWisdom Can't wait to announce something amazing with United Airlines #BeingUnited stay tuned for details! #winning he…,new york,
34,melissayeagr,Wed Jun 26 23:03:22 +0000 2019,RT @DawnGilbertson: Heads up if you're due to fly @United in August or over Labor Day https://t.co/I2tIsfYLv3,🌵🌻🇺🇸🇩🇪🌎,
35,OutIn2020,Wed Jun 26 23:03:14 +0000 2019,RT @Reuters: United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/OL0Vi7IokO https://t.co/przYJZHc8z,United States of America,
36,CalabasasMom,Wed Jun 26 23:02:56 +0000 2019,RT @BCLONA: #WednesdayWisdom Can't wait to announce something amazing with United Airlines #BeingUnited stay tuned for details! #winning he…,Calabasas California,
37,BHWineFestival,Wed Jun 26 23:02:35 +0000 2019,RT @BCLONA: #WednesdayWisdom Can't wait to announce something amazing with United Airlines #BeingUnited stay tuned for details! #winning he…,Beverly Hills,
38,O_Guvener,Wed Jun 26 22:56:47 +0000 2019,RT @Reuters: United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/OL0Vi7IokO https://t.co/przYJZHc8z,,
39,DawnGilbertson,Wed Jun 26 22:56:32 +0000 2019,Heads up if you're due to fly @United in August or over Labor Day https://t.co/I2tIsfYLv3,"Chicago, IL",
40,Vegas2LAMag,Wed Jun 26 22:56:20 +0000 2019,RT @BCLONA: #WednesdayWisdom Can't wait to announce something amazing with United Airlines #BeingUnited stay tuned for details! #winning he…,Los Angeles,
41,DRM38443378,Wed Jun 26 22:55:35 +0000 2019,United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/GGowZSrCmi https://t.co/MjOb6mWjMZ,"633 Lacey Road, Forked River, NJ 08731",
42,RussPtacek,Wed Jun 26 22:54:47 +0000 2019,RT @VNITelevision: United Airlines Adds More Gates at Fast-Growing Dulles Hub https://t.co/yfFMOLa9MQ,"Washington, DC",
43,ColeossusX,Wed Jun 26 22:53:07 +0000 2019,United Airlines Adds 2 More Gates at Growing Washington Dulles Hub https://t.co/xEaEP7vomr https://t.co/g53H3zykIs,New York,
44,sashajol,Wed Jun 26 22:50:35 +0000 2019,RT @LiveSquawk: United Airlines Has Pulled Max Flights Until September 3rd,"San Francisco, Calif.",
45,oinonio,Wed Jun 26 22:45:24 +0000 2019,RT @Reuters: United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/OL0Vi7IokO https://t.co/przYJZHc8z,New York City,
46,THALA_ADAMANTS,Wed Jun 26 22:42:21 +0000 2019,RT @Reuters: United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/OL0Vi7IokO https://t.co/przYJZHc8z,"Bengaluru north, India",
47,KGMTKR,Wed Jun 26 22:42:16 +0000 2019,RT @Reuters: United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/OL0Vi7IokO https://t.co/przYJZHc8z,東京都,
48,CpnMro,Wed Jun 26 22:42:07 +0000 2019,RT @Reuters: United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/OL0Vi7IokO https://t.co/przYJZHc8z,,
49,Suhelis,Wed Jun 26 22:40:27 +0000 2019,RT @Reuters: United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/OL0Vi7IokO https://t.co/przYJZHc8z,"Santo Domingo, Dominican Republic",
50,lakie3510,Wed Jun 26 22:39:53 +0000 2019,RT @Reuters: United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/OL0Vi7IokO https://t.co/przYJZHc8z,,
51,newsnowdc,Wed Jun 26 22:39:49 +0000 2019,"United Airlines bad customer service I can’t believe my eyes on Feb 18, ... https://t.co/EaAQMYHEdA via @YouTube","Washington, DC",
52,RichinWriterss,Wed Jun 26 22:39:25 +0000 2019,United Airlines extends Boeing Max 737 flight cancellations until September: Report https://t.co/CsL6O2ILpK,,
53,Patty_Matsuda,Wed Jun 26 22:39:07 +0000 2019,RT @Reuters: United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/OL0Vi7IokO https://t.co/przYJZHc8z,"Sao Paulo, Brazil",
54,tradnews_,Wed Jun 26 22:38:07 +0000 2019,RT @Reuters: United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/OL0Vi7IokO https://t.co/przYJZHc8z,"London, England",
55,Reuters,Wed Jun 26 22:37:56 +0000 2019,United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/OL0Vi7IokO https://t.co/przYJZHc8z,Around the world,
56,DailyBugleJJJ,Wed Jun 26 22:34:47 +0000 2019,#SpiderManFarFromHome United Airlines Amentity Kit ! https://t.co/SDx7JF9OV2,,
57,ponzigist,Wed Jun 26 22:29:04 +0000 2019,United Airlines Skynet Employee Login – https://t.co/PK0WRZU4QM https://t.co/z5EuMHTBAU via @PG Updates,"Victoria Island, Nigeria",
58,DamianCalhoun,Wed Jun 26 22:28:41 +0000 2019,"upcoming at United Airlines Field at the L.A. Memorial Coliseum. Tix on sale.
Argentina v. Chile, Sept. 5 
Brazil v. Peru, Sept. 10",sure as waves hit the shore and two and two is four I been eating all my life and still hunger for me,
59,VNITelevision,Wed Jun 26 22:22:30 +0000 2019,United Airlines Adds More Gates at Fast-Growing Dulles Hub https://t.co/yfFMOLa9MQ,"Washington, DC",
60,TimesofNewsHUB,Wed Jun 26 22:19:44 +0000 2019,United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/j1MUi0uX27,,
61,grandma_hockey,Wed Jun 26 22:15:50 +0000 2019,"RT @CBCAlerts: Update:  United Airlines has decided to remove Boeing 737 Max jets from its flying schedule until Sept. 3, leading to about…",canada,
62,kevindk82,Wed Jun 26 22:14:41 +0000 2019,@united @Delta @AmericanAir @Allegiant @AlaskaAir @SouthwestAir @SpiritAirlines @SunCountryAir @FlyFrontier… https://t.co/Sp25BcMVE6,,
