,user,date,text,location,coordinates
0,WorkingAmerica,Mon Jul 22 14:30:29 +0000 2019,"American Airlines, Delta, and United made over $50 billion in combined profits in the past five years, yet the peop… https://t.co/nafjclcrP0",Wherever needed,
1,AirlineGeeks,Sat Jul 20 17:10:04 +0000 2019,"On July 19, 1989, the crew of United Airlines flight 232 from Denver to Chicago was faced with the impossible task… https://t.co/JDHzNQtJ1j","Washington, DC & Global",
2,ketchupmilky,Tue Jul 23 23:58:24 +0000 2019,I saw how to train your dragon 3 on the United airlines entertainment page so I tried to watch it and it was like “… https://t.co/Wn878qL5bF,she/they,
3,Jeffrey_D3,Tue Jul 23 23:56:00 +0000 2019,"I do my best to keep an open mind about things, but if there was any business that I could think of as a personal e… https://t.co/J7aLcuPRDr","Cleveland, OH",
4,bobby4love,Tue Jul 23 23:52:11 +0000 2019,"RT @WorkingAmerica: American Airlines, Delta, and United made over $50 billion in combined profits in the past five years, yet the people w…","North Rhine-Westphalia, Germany",
5,evanbarnard,Tue Jul 23 23:51:17 +0000 2019,Worried about a middle seat with that basic economy ticket? Reserve a seat &amp;amp;NoBreak;— for a fee  https://t.co/RIipGNbFoI,"Franklin, TN",
6,sugashunji,Tue Jul 23 23:45:47 +0000 2019,"RT @WorkingAmerica: While airlines rake in billions in profits, food service workers for @Delta, @AmericanAir and @united struggle with pov…",東京都新宿区四谷1-4 四谷駅前ビル,
7,planeliker,Tue Jul 23 23:41:01 +0000 2019,"Hey look, @united for once has a paint scheme that doesnt copy the great former Continental Airlines... https://t.co/rOXLtRmD1R","Chilgok-gun, Republic of Korea",
8,Koji_UAL,Tue Jul 23 23:40:24 +0000 2019,So excited and fun to partner with Spider-Man: Far From Home!! https://t.co/0g5kuMAFVB,,
9,bklynymk,Tue Jul 23 23:36:01 +0000 2019,@RepRashida @AmericanAir @united @Delta @unitehere So if the airlines go through a slump and have losses the workers will work for free?,NJ,
10,CollinPerryman,Tue Jul 23 23:35:23 +0000 2019,@MehrsaBaradaran American airlines and United. I'm from LA and live in DC...I feel you. I prefer Delta but do it bc of what you said,"Arlington, VA",
11,aynico_,Tue Jul 23 23:34:15 +0000 2019,will nico make it through security fast enough time to not miss his flight? find out soon in this episode of pendejos united (airlines) !,BGA//DFW//BOS,
12,biz_barb,Tue Jul 23 23:32:38 +0000 2019,Basic economy ticket: Get a flight seat assignment — for a price https://t.co/rpdexkHFwV #travel,Greater Vancouver,
13,DominicaSanch13,Tue Jul 23 23:27:41 +0000 2019,"RT @WorkingAmerica: American Airlines, Delta, and United made over $50 billion in combined profits in the past five years, yet the people w…","Ohio, USA",
14,F1xEVER,Tue Jul 23 23:27:06 +0000 2019,United Airlines Interested In Boeing 797 https://t.co/m4GKYOBPMg via @simple_flying,,
15,ghostinbreak,Tue Jul 23 23:20:19 +0000 2019,"RT @chartariana: Sweetener Tour — Boxscore:

United Center — Chicago
Attendance: 28,941/28,941 (100%)
Gross: $3,468,667 (2 shows) 

America…",,
16,sds_ao,Tue Jul 23 23:14:07 +0000 2019,RT @Koji_UAL: The future is connected! https://t.co/3XllmQPfrp #BeingUnited,"IAH Airport Area, Houston",
17,NancyCato33,Tue Jul 23 23:09:33 +0000 2019,Continues delays with United Airlines at Denver International Airport. Coming and going. https://t.co/JvM7tXav7j,"Colorado Springs, CO",
18,yoongishentai,Tue Jul 23 23:08:04 +0000 2019,RT @hermitafrog: Banned from United Airlines for life but at least I gave this queen the promo she deserves &lt;3 https://t.co/aY63xpm2uz,,
19,ras309,Tue Jul 23 23:00:52 +0000 2019,Doing the best at evolving to fit the needs of our customers! https://t.co/LbY2UvtLYf #BeingUnited https://t.co/0UEjWOJAR1,Chicago,
20,TravelinsCenter,Tue Jul 23 23:00:51 +0000 2019,Worried about a middle seat with that basic economy ticket? Reserve a seat ⁠— for a fee https://t.co/8EduHYFhZH Pla… https://t.co/AfCJuXhGCq,"Omaha, NE",
21,ckdiii,Tue Jul 23 23:00:14 +0000 2019,What do you do when you board a plane and see a camera staring at you from above the TV? You channel your inner Mac… https://t.co/QH9jKX8x3h,"Denver, CO",
22,ras309,Tue Jul 23 22:55:26 +0000 2019,Doing the best at evolving to fit the needs of our customers! https://t.co/YvNxsMx3J4 #BeingUnited https://t.co/8MFJq4KCaZ,Chicago,
23,ArcherTravelCEO,Tue Jul 23 22:55:17 +0000 2019,"#ArcherTravel

Worried about a middle seat with that basic economy ticket? Reserve a seat ⁠— for a fee https://t.co/wtfOMILq5e via @usatoday","La Crescenta-Montrose, CA",
24,SteveOKruz,Tue Jul 23 22:48:15 +0000 2019,"@united Maybe if the inbound was on time, we would have beat the lightning delay...

Other airlines have made MULTI… https://t.co/7pvkyjrRAo","Albany, NY",
25,JonMurray,Tue Jul 23 22:38:28 +0000 2019,RT @denverpost: More layoffs coming at DIA after United Airlines picks new cargo handler https://t.co/zx0nXaIDok,"Denver, CO",
26,denverpost,Tue Jul 23 22:38:14 +0000 2019,More layoffs coming at DIA after United Airlines picks new cargo handler https://t.co/zx0nXaIDok,"Denver, CO",
27,Anonymousdaddy_,Tue Jul 23 22:26:09 +0000 2019,United airlines? https://t.co/4OO9sVtLut,,
28,Blakjizuz,Tue Jul 23 22:20:21 +0000 2019,United Airlines Interested In Boeing 797 https://t.co/3xe7G7CPHb,Abuja Nigeria ,
29,jaymo_allday,Tue Jul 23 22:18:04 +0000 2019,Does anyone know someone that works for United airlines?,,
30,FRANCIS39781980,Tue Jul 23 22:10:50 +0000 2019,##  SHARE  @united   UNITED  AIRLINES  IN  NEW  YORK  U.S.A  WITH  THE  @VISITFLORIDA   SUMMER  HOLIDAYS  IN  FLORI… https://t.co/6Ez5V9QsIE,,
31,GabrielaFubar19,Tue Jul 23 22:10:37 +0000 2019,"RT @luv_in_vain: 21 September 2019 Crossroads Festival.
Location. America Airlines Center, Dallas, TX. United States, Texas US.

Band Lineu…",La única gente que me interesa es la que está loca... Jack Kerouac es mi Álter Ego. Ambos heterosexuales. Cada quién sus gustos. Respeten.,
32,VideosAero,Tue Jul 23 22:02:15 +0000 2019,United Airlines Boeing 777-222ER Flight 885 - San Francisco to Kansai https://t.co/49cOa7xqHb #avgeek #video #aero,,
33,BusIveco,Tue Jul 23 22:02:15 +0000 2019,RT @simple_flying: United Airlines Interested In Boeing 797 https://t.co/uGtCPYpwPs #aviationnews #airlinenews #avgeek https://t.co/SafIACq…,,
34,PHXSkyHarbor,Tue Jul 23 22:01:47 +0000 2019,@MaggieMooInDC Hi Maggie - American Airlines operates out of Terminal 4. United Airlines operates out of Terminal 2… https://t.co/yRUlbIlELS,"Phoenix, Arizona",
35,dorothyofkansas,Tue Jul 23 21:58:19 +0000 2019,@AirportWebcams Not knowing what crystal Airlines is after they carried the United team to Perth,"England, United Kingdom",
36,CharlotteOnder1,Tue Jul 23 21:58:01 +0000 2019,"RT @WorkingAmerica: American Airlines, Delta, and United made over $50 billion in combined profits in the past five years, yet the people w…",somewhere peaceful ,
37,sandra_united,Tue Jul 23 21:56:10 +0000 2019,"RT @Ilhan: The majority of the airline food service workers earn less than $15 an hour. 

Over the past 5 years these airlines have earned…",Jupiter...🛸,
38,TrueSitch,Tue Jul 23 21:55:12 +0000 2019,(3/5) I guess @united Airlines is also pro family separation. #Group5 #BasicEconomy https://t.co/uQxTCaoVyl,"Iowa, USA",
39,TrueSitch,Tue Jul 23 21:53:47 +0000 2019,"(2/5) @united Airlines = Fee Central

Checked bag on United? Fee. 

Carry-on bag? Fee. 

Thought your backpack was… https://t.co/NzDXYe6sQA","Iowa, USA",
40,FortyTravel,Tue Jul 23 21:53:07 +0000 2019,World’s Most Frequent Flyer Beats 20-Million-Mile Record https://t.co/TV9Gd1AuaB #News #Airlines https://t.co/y2QGzcwWVE,,
41,TrueSitch,Tue Jul 23 21:51:03 +0000 2019,(1/5) As a poor person and a first time flyer of @united; United Airlines does a good job to remind you of your pla… https://t.co/Q30KilRNTb,"Iowa, USA",
42,NYHTC,Tue Jul 23 21:50:01 +0000 2019,"Last year, American Airlines, Delta and United Airlines made a combined $7.4 billion in profit. Airline CEOs made a… https://t.co/TpjbpKYEZZ","New York City, NY",
43,aviationguymco,Tue Jul 23 21:46:29 +0000 2019,Check out United Airlines 747SP “Friendship One” 1:400 Die cast  Model By Gemini Jets https://t.co/uyXiLDga36 @eBay,"Ashburn, VA",
44,herb18285350,Tue Jul 23 21:45:19 +0000 2019,"RT @chartariana: Sweetener Tour — Boxscore:

United Center — Chicago
Attendance: 28,941/28,941 (100%)
Gross: $3,468,667 (2 shows) 

America…","Madera, CA",
45,united,Tue Jul 23 21:43:14 +0000 2019,"@sallyjacob Sally, we're very sorry it took us a day later than you planned to get to your destination. The severe… https://t.co/mfcNOve8LP",,
46,FRANCIS39781980,Tue Jul 23 21:42:36 +0000 2019,##  SHARE  @spain   VISIT  SPAIN  WITH  THE  @united   UNITED  AIRLINES  IN  LOS  ANGELES  CALIFORNIA  UNITED  STAT… https://t.co/rGSdta1wxG,,
47,bloodandrxxx,Tue Jul 23 21:38:30 +0000 2019,"RT @chartariana: Sweetener Tour — Boxscore:

United Center — Chicago
Attendance: 28,941/28,941 (100%)
Gross: $3,468,667 (2 shows) 

America…",,
48,anne_anniebee,Tue Jul 23 21:31:09 +0000 2019,@WorkingAmerica @Delta @AmericanAir @united @unitehere How many times have airlines been bailed out by our government?,United States,
49,DebraChristal,Tue Jul 23 21:24:35 +0000 2019,"Now #Hiring 
Contract Payroll Clerks III #job at United Airlines. #payroll #Houston Texas 
Apply Now https://t.co/LTD7Agngot",Atlanta & United States,
50,JamonTheGreat,Tue Jul 23 21:18:02 +0000 2019,I got free flights from United Airlines and 90% off any other airlines. Wow,Saffron City,
51,gold90231264,Tue Jul 23 21:18:02 +0000 2019,Virginia Tourism Co. and United Airlines partner to offer luxury packages for customers ⁦@weareunited⁩ #beingunited  https://t.co/BD2Ursaqy0,SFO,
52,FreedomFilmLLC,Tue Jul 23 21:16:44 +0000 2019,@ericananmalay @united It’s wack but literally all airlines policy.,New York,
53,Mathew1Prakash,Tue Jul 23 21:14:47 +0000 2019,RT @usatodaytravel: Here's what you don't get with basic economy airfares. https://t.co/UPa1jZTyP6 https://t.co/GpilRlnC6t,,
54,usatodaytravel,Tue Jul 23 21:09:00 +0000 2019,Here's what you don't get with basic economy airfares. https://t.co/UPa1jZTyP6 https://t.co/GpilRlnC6t,"USA TODAY HQ, McLean, Va.",
55,Blinknator2106,Tue Jul 23 21:07:17 +0000 2019,"RT @chartariana: Sweetener Tour — Boxscore:

United Center — Chicago
Attendance: 28,941/28,941 (100%)
Gross: $3,468,667 (2 shows) 

America…",Venezuela,
56,ogspotting,Tue Jul 23 21:06:40 +0000 2019,"#zrhmovements #lszh #zrh #Boeing #B767
United Airline N66057 Serial Number 29452 LN:859 Type767-424ER First flight… https://t.co/DnqQNt4Ihi",LSZH,
57,MileHighStriker,Tue Jul 23 21:06:40 +0000 2019,RT @Airlineroute: United Airlines W19 Long-Haul changes as of 19JUL19 ✈ https://t.co/UYw3rdwyGw,china,
58,notiflyr,Tue Jul 23 21:00:38 +0000 2019,"Boston, Vegas, Toronto, Vancouver, Calgary to Brazil from $420s on United &amp; Copa. #cheapflights #traveldeals… https://t.co/Z2g4Twglat",,
59,connieBarkshark,Tue Jul 23 20:57:23 +0000 2019,"We got updates on now delays as we head home and it looks like we are going to beat the plane home

United Airlines… https://t.co/oNhFLmjcY9",Neo-Ohio,
60,stratospher_es,Tue Jul 23 20:56:39 +0000 2019,And I thought that flying United Airlines sucked the glamour out of air travel... https://t.co/wngmZ1mqUz,Chicago,
61,melvinaIexis,Tue Jul 23 20:55:04 +0000 2019,Airlines are trash. United doesn't allow carry ons. 😭,,
62,JabNews1,Tue Jul 23 20:55:04 +0000 2019,"United Airlines, AMB Aviation layoff 79 people at Denver airport with contract change https://t.co/7mnan1yIS5",United States,
63,LLazare_ChiBiz,Tue Jul 23 20:54:37 +0000 2019,American Airlines and United Airlines duke it out in 2019 Trazees Awards https://t.co/9jSDfxz3iO via @ChiBizJournal,"Chicago, IL., USA",
64,Love_N_Art,Tue Jul 23 20:53:24 +0000 2019,"RT @WorkingAmerica: American Airlines, Delta, and United made over $50 billion in combined profits in the past five years, yet the people w…",My skin,
65,ghostinstan1,Tue Jul 23 20:53:00 +0000 2019,"RT @chartariana: Sweetener Tour — Boxscore:

United Center — Chicago
Attendance: 28,941/28,941 (100%)
Gross: $3,468,667 (2 shows) 

America…",,
66,TheresaSchroe14,Tue Jul 23 20:52:54 +0000 2019,"RT @DCJWJ: American Airlines, Delta, and United made over $50 BILLION in combined profits in just the past 5 years alone. With that much mo…",SouthEastern USA,
67,expedjournal,Tue Jul 23 20:50:29 +0000 2019,"@StSenka @staralliance Are you banking miles in united or another SA airline? If it's UA, you can get the united cr… https://t.co/lakqyquwng",The Danger Zone,
68,sxpphire,Tue Jul 23 20:49:21 +0000 2019,"RT @WorkingAmerica: American Airlines, Delta, and United made over $50 billion in combined profits in the past five years, yet the people w…",Cruel World | (He/She/They),
69,MegWingerter,Tue Jul 23 20:43:02 +0000 2019,RT @denverpost: JUST IN: More layoffs coming at DIA after United Airlines picks new cargo handler https://t.co/Awera1bhvh,"Denver, CO",
70,sds_ao,Tue Jul 23 20:41:45 +0000 2019,RT @LukeatUnited: The future is connected! Can't wait to see this happen! https://t.co/dOFDU810eZ #BeingUnited,"IAH Airport Area, Houston",
71,LLazare_ChiBiz,Tue Jul 23 20:30:30 +0000 2019,American Airlines and United Airlines duke it out in 2019 Trazees Awards https://t.co/9jSDfxz3iO via @ChiBizJournal,"Chicago, IL., USA",
72,JpSpin4,Tue Jul 23 20:29:53 +0000 2019,@united @Travelzoo @nytimestravel  How bad is United airlines to run a fare restriction if you buy a business class… https://t.co/vQzL1rdODT,,
