,user,date,text,location,coordinates
0,iran_policy,Wed Jul 24 06:47:57 +0000 2019,"The United States on Tuesday warned companies against dealing with Iranian airlines, alleging that many of them sup… https://t.co/FJhFTjJVno","Tehran, Iran, Paris, France",
1,peta,Wed Jul 24 20:00:10 +0000 2019,"VICTORY! 🎉

@united Airlines has stopped selling #SeaWorld tickets &amp; removed all mentions of the park from its… https://t.co/jzyDZOA4y6","Los Angeles, CA / Norfolk, VA",
2,EAA,Wed Jul 24 14:11:43 +0000 2019,A @united Airlines Boeing 787 Dreamliner has arrived in Oshkosh for #OSH19! Catch it on Boeing Plaza today as part… https://t.co/7fiS9C0bmI,"Oshkosh, Wisconsin USA",
3,boywonder777,Mon Jul 29 23:58:57 +0000 2019,"@united, we’ve all watched three competing airlines take off to ORD/MDW from BUF, it’s not a weather delay.  We all… https://t.co/aBcm4RZVDn",773,
4,Abvrca,Mon Jul 29 23:56:21 +0000 2019,NO CAP. United airlines is where it’s at https://t.co/uyL9tLBGzE,,
5,flySGF,Mon Jul 29 23:55:05 +0000 2019,United Airlines expand service that holds connecting flights. https://t.co/oul2ESQaqa #airtravel #traveltips,"Springfield, Missouri USA",
6,neahhavens,Mon Jul 29 23:53:06 +0000 2019,united airlines can d*e 😝,seattle & bellingham,
7,_queenbrieee,Mon Jul 29 23:53:01 +0000 2019,United Airlines is trash and honestly I will never fly with them again.,,
8,TLRZero,Mon Jul 29 23:52:04 +0000 2019,United Airlines Is Expanding Its Creepy Biometric Screening Technology to More Airport Hubs https://t.co/yMIUx79IlN via @gizmodo,"Broome/Tioga, NY",
9,MichaelllPW,Mon Jul 29 23:49:57 +0000 2019,RT @JetPhotos: Historical @SydneyAirport: an Aeroflot IL-62 parked at the gate in front of Cathay Pacific and United Airlines 747s. https:/…,"Bangkok, Thailand.",
10,edizioferreiral,Mon Jul 29 23:48:45 +0000 2019,RT @JetPhotos: Historical @SydneyAirport: an Aeroflot IL-62 parked at the gate in front of Cathay Pacific and United Airlines 747s. https:/…,Rio  Branco Acre,
11,janette_m,Mon Jul 29 23:47:41 +0000 2019,"“That's bad news for carriers like American, United and Southwest that rely on the 737 Max, and good news for those… https://t.co/zRUsaUHtGa","Washington, DC",
12,hagandoc,Mon Jul 29 23:46:39 +0000 2019,@elerianm @united Plutes control you and the airlines.  Wake up ‘,,
13,AbraxasVideo,Mon Jul 29 23:44:22 +0000 2019,RT @JetPhotos: Historical @SydneyAirport: an Aeroflot IL-62 parked at the gate in front of Cathay Pacific and United Airlines 747s. https:/…,"Sydney, Australia",
14,ChiTribBiz,Mon Jul 29 23:36:05 +0000 2019,RT @chicagotribune: A company is aiming to use fingerprint or iris scans to offer travelers a quicker route through airport security at O’H…,Chicago ,
15,iseouluu,Mon Jul 29 23:35:09 +0000 2019,RT @JetPhotos: Historical @SydneyAirport: an Aeroflot IL-62 parked at the gate in front of Cathay Pacific and United Airlines 747s. https:/…,,
16,B739_,Mon Jul 29 23:34:30 +0000 2019,RT @JetPhotos: Historical @SydneyAirport: an Aeroflot IL-62 parked at the gate in front of Cathay Pacific and United Airlines 747s. https:/…,,
17,iuY0jx47oBZfIlO,Mon Jul 29 23:32:14 +0000 2019,RT @JetPhotos: Historical @SydneyAirport: an Aeroflot IL-62 parked at the gate in front of Cathay Pacific and United Airlines 747s. https:/…,,
18,hdwrench51,Mon Jul 29 23:31:56 +0000 2019,"United Airlines Caves To The SJW Pressure, Introduced Insane New Gender ""Policy"" https://t.co/jPZtt1J3c1","Albuquerque,NM USA",
19,RiskAlert,Mon Jul 29 23:30:48 +0000 2019,RT @ruth1722: Victory for Dolphins - United Airlines Stops Selling Tickets to SeaWorld https://t.co/y8y4aAFlWJ via @ladyfreethinker,"Parkland, FL",
20,agobaud,Mon Jul 29 23:29:55 +0000 2019,@hankgreen @united Most likely not. If you miss one leg of your ticket most airlines will cancel the rest of the ticket.,"New York, NY",
21,ruth1722,Mon Jul 29 23:28:36 +0000 2019,Victory for Dolphins - United Airlines Stops Selling Tickets to SeaWorld https://t.co/y8y4aAFlWJ via @ladyfreethinker,Sheffield and London,
22,RTPGiants,Mon Jul 29 23:27:40 +0000 2019,"@hankgreen @united Can't reply definitively of course, but this is the sort of thing some people were/are taking ad… https://t.co/D8fIsF1PX5","Durham, NC",
23,gorevidal,Mon Jul 29 23:26:08 +0000 2019,"RT @Clear: Thrilled to announce our partnership with @united, delivering special CLEAR membership pricing for US-based MileagePlus® members…",hudson valley in ny,
24,chicagoedgehub,Mon Jul 29 23:26:02 +0000 2019,RT @ChiBizJournal: The Chicago-based carrier is deploying the sophisticated software at more hub airports to make more caring decisions for…,"Chicago, IL",
25,j_cohl,Mon Jul 29 23:24:48 +0000 2019,"The next time the Saints get the benefit of the doubt from the Commissioner's office, United Airlines will be runni… https://t.co/Ypaq2GVua5",NJ,
26,danhomick,Mon Jul 29 23:19:33 +0000 2019,United Airlines Is Giving Its Frequent Fliers Free Membership to Clear - Condé Nast Traveler https://t.co/h8oqzImIF8,"Raleigh, NC",
27,DekuMight45,Mon Jul 29 23:16:27 +0000 2019,"@MSNBC You people do realize that these “U.S. Based” corporations are multinationals, the same as the other airline… https://t.co/jRzhhlEfdf","California, USA",
28,hollo,Mon Jul 29 23:14:45 +0000 2019,RT @chicagotribune: A company is aiming to use fingerprint or iris scans to offer travelers a quicker route through airport security at O’H…,"Chicago, IL",
29,MikesComicsCol1,Mon Jul 29 23:14:14 +0000 2019,RT @DuoDiscoveries: Check out United Airlines Portable Stairs Stairway Truck Ground Support Diorama Van Bus https://t.co/YXyHYVdpMx @eBay #…,"St. Catharines, Ontario",
30,Rossj11,Mon Jul 29 23:11:30 +0000 2019,RT @JetPhotos: Historical @SydneyAirport: an Aeroflot IL-62 parked at the gate in front of Cathay Pacific and United Airlines 747s. https:/…,Sydney,
31,kyleking84,Mon Jul 29 23:07:53 +0000 2019,"@united airlines is hiring customer service representatives. APPLY NOW! Competitive salary, work attendance optiona… https://t.co/uZhNS7eNH2",,
