,user,date,text,location,coordinates
0,USATODAY,Mon Jun 17 20:32:00 +0000 2019,A United Airlines pilot stepped up to help a stranded college student by paying for her flight back to school after… https://t.co/MpRum5nlHd,"USA TODAY HQ, McLean, Va.",
1,nbcwashington,Tue Jun 18 02:55:02 +0000 2019,"Travelers saw — and felt — large numbers of ants crawling on them, their seats, the windows and even in the luggage… https://t.co/smGKsHQsGR","Washington, D.C.",
2,Salon,Wed Jun 19 21:25:38 +0000 2019,"“The three biggest airlines in the country, American, Delta, and United, made $50 billion in combined profits in ju… https://t.co/QRWnHiJ3Lf",,
3,loonatherevel,Wed Jun 19 23:57:04 +0000 2019,RT @skinnyolIyhye: Yeah loona stans spammed tf out of that Teen Choice Awards nomination for nothing but that United Airlines group literal…,Panamá,
4,highwingdriver,Wed Jun 19 23:53:07 +0000 2019,The senior couple stealing 8 brownies from the United Airlines Business Lounge In napkins is goals. Like very much goals.,,
5,AmyPric10177913,Wed Jun 19 23:51:00 +0000 2019,Father Grogan was scheduled to take a Delta Airlines flight from Boston on Sept. 11 2001 when a friend offered him… https://t.co/haMfkWipcv,"Oklahoma City, OK",
6,skinnyolIyhye,Wed Jun 19 23:46:11 +0000 2019,Yeah loona stans spammed tf out of that Teen Choice Awards nomination for nothing but that United Airlines group li… https://t.co/p5a41D0swO,,
7,aradovanovic58,Wed Jun 19 23:40:26 +0000 2019,"@AmericanAir When Spirit Airlines’ stock is $16 higher than your own, you should really reconsider your continued p… https://t.co/IU5ySS3jhl",,
8,kjfehn,Wed Jun 19 23:40:22 +0000 2019,"Hey @AmericanAir, I am a frequent AA flyer who occasionally flies other airlines. I thought you might want to see w… https://t.co/TbBKlekHr4",Indiana,
9,FoulmouthRupert,Wed Jun 19 23:37:33 +0000 2019,"United Airlines has hundreds of people captive with limit access to food and water. #NeverAgain 
Where is @AOC when i need her?",,
10,iKrys74l,Wed Jun 19 23:35:19 +0000 2019,"RT @spectatorindex: Boeing 737 MAXs in fleet.

Southwest Airlines: 31
American Airlines: 24
Air Canada: 23
Norwegian Air Shuttle: 18
China…","कांगड़ा, भारत",
11,r3tardedweeb,Wed Jun 19 23:24:50 +0000 2019,"@USDOT For far too long, the United States has let trade violations go unchecked—and as a result, the U.S. airline… https://t.co/4os3RRBUtU","Phoenix, AZ",
12,shaikha_dubai8,Wed Jun 19 23:22:50 +0000 2019,"RT @ir973: 1-she post a fake news says Saudi and United Emirates are the reason of what happened in Sudan.
2-she post a picture with captai…",United Arab Emirates,
13,Tom_Lisi,Wed Jun 19 23:19:08 +0000 2019,"#greatness in so many ways, @weareunited @united #EWR @MBforBoulder #CustomerJourney #airlines #leadership. Thanks… https://t.co/b9TrNoduT0","Denver, CO",
14,fitzgeraldbarth,Wed Jun 19 23:16:05 +0000 2019,Another first: United Airlines is the hero in this story.,"San Francisco, CA",
15,qt_razer,Wed Jun 19 23:12:30 +0000 2019,"RT @DublinAirport: If you entered to win flights for 2 with @united Airlines to New York stay tuned, we'll be announcing the winner very sh…",Matrix,
16,Simply_Pre4u,Wed Jun 19 23:04:48 +0000 2019,"Celebrating 35 years of service with United Airlines!!! Congrats Cathy Green, Thank you for all that you do!!!@wear… https://t.co/84m3LlIdAC","Chicago,IL",
17,LewisMNyaigero,Wed Jun 19 22:56:49 +0000 2019,"RT @spectatorindex: Boeing 737 MAXs in fleet.

Southwest Airlines: 31
American Airlines: 24
Air Canada: 23
Norwegian Air Shuttle: 18
China…","Mombasa, Kenya",
18,MplsLakesGS,Wed Jun 19 22:36:59 +0000 2019,RT @MelindaCaroll: It’s time. https://t.co/tGlSTQWk4Q,,
19,pacificu,Wed Jun 19 22:09:42 +0000 2019,Traveling between Hawai’i &amp; Oregon is pretty normal for lots of #PacificUniversity students. This experience isn’t.… https://t.co/P5jiSwKBFj,"Forest Grove, OR",
20,rafi_meinggo,Wed Jun 19 22:07:51 +0000 2019,"RT @spectatorindex: Boeing 737 MAXs in fleet.

Southwest Airlines: 31
American Airlines: 24
Air Canada: 23
Norwegian Air Shuttle: 18
China…",di sebelah kamu ...,
21,kenda_ya,Wed Jun 19 22:06:43 +0000 2019,"RT @ir973: 1-she post a fake news says Saudi and United Emirates are the reason of what happened in Sudan.
2-she post a picture with captai…",Makkah Al Mukarrama,
22,coffeeceramic1,Wed Jun 19 22:06:17 +0000 2019,"RT @ir973: 1-she post a fake news says Saudi and United Emirates are the reason of what happened in Sudan.
2-she post a picture with captai…",,
23,ChiBizJournal,Wed Jun 19 22:01:08 +0000 2019,The largest of United's five Polaris lounges gets a big vote of approval from Skytrax and its millions of airline c… https://t.co/x4ebc1YiGL,"Chicago, IL",
24,WFULawMSL,Wed Jun 19 22:00:42 +0000 2019,"Unless an employer can show that needed accommodations would cause undue hardship, employers may violate the #ADA i… https://t.co/wUv2fHBWTh","Winston-Salem, NC",
25,Druicyj,Wed Jun 19 21:56:29 +0000 2019,"RT @amccallion27: United Airlines has got to be the worst Airline I’ve ever witnessed, first the plane was delayed 3 hours just for us to g…",,
26,FredericEsq,Wed Jun 19 21:53:32 +0000 2019,"RT @Salon: “The three biggest airlines in the country, American, Delta, and United, made $50 billion in combined profits in just the past f…","CALIFORNIA, USA",
27,ideeahs,Wed Jun 19 21:53:01 +0000 2019,"This reminds me of so many call centres I have dealt with. Bell Canada, Intact Insurance, Hydro Quebec, United Airl… https://t.co/DHcJL7CLBl",Montreal,
28,TopGun1600,Wed Jun 19 21:52:50 +0000 2019,@melosets I got two flights for you right now one from Delta and one from United. I will get a couple more airlines… https://t.co/BO2mst7BDJ,"Atlanta, GA",
29,guraybasol,Wed Jun 19 21:51:18 +0000 2019,"RT @spectatorindex: Boeing 737 MAXs in fleet.

Southwest Airlines: 31
American Airlines: 24
Air Canada: 23
Norwegian Air Shuttle: 18
China…",Paris,
30,amccallion27,Wed Jun 19 21:49:25 +0000 2019,"RT @amccallion27: United Airlines has got to be the worst Airline I’ve ever witnessed, first the plane was delayed 3 hours just for us to g…",,
31,amccallion27,Wed Jun 19 21:48:15 +0000 2019,"United Airlines has got to be the worst Airline I’ve ever witnessed, first the plane was delayed 3 hours just for u… https://t.co/OBIWN9mPnf",,
32,smiff,Wed Jun 19 21:47:21 +0000 2019,"RT @ZaySmithQT: QT: Getting there is half the fun

News Headline: ""United Airlines passengers discover their trans-Atlantic flight is crawl…","San Diego, CA",
33,LilDivaz1,Wed Jun 19 21:39:19 +0000 2019,"RT @Salon: “The three biggest airlines in the country, American, Delta, and United, made $50 billion in combined profits in just the past f…",,
34,AnaRita34,Wed Jun 19 21:37:58 +0000 2019,"RT @Trojan_Unicorn: Say hello to our new #THU2019 Knight, Megan Brain! 
Megan specializes in 3-dimensional paper sculpture designs. She has…",Portugal,
35,SebasSpotter,Wed Jun 19 21:33:16 +0000 2019,"📋N196AA
🛩Boeing 757-223
⏳17.7 Years
💺American Airlines
📅16/09/18
🌎Miami, United States.
#n196aa #boeing #boeing757… https://t.co/Io2DduV0yF","Medellín, Colombia",
36,LakSMani,Wed Jun 19 21:30:07 +0000 2019,"RT @Salon: “The three biggest airlines in the country, American, Delta, and United, made $50 billion in combined profits in just the past f…","Monrovia, Liberia",
37,MotivatorsPP,Wed Jun 19 21:29:05 +0000 2019,"Great branding opportunity, @United Airlines &amp; @Advertising Specialty Institute! #brandingopportunitiesthatwork… https://t.co/Zk4ykh6vRF",New York,
38,theReal_Rebel,Wed Jun 19 21:28:06 +0000 2019,"RT @Salon: “The three biggest airlines in the country, American, Delta, and United, made $50 billion in combined profits in just the past f…",,
39,dandaman4us,Wed Jun 19 21:28:02 +0000 2019,"RT @Salon: “The three biggest airlines in the country, American, Delta, and United, made $50 billion in combined profits in just the past f…",,
40,Salon,Wed Jun 19 21:25:38 +0000 2019,"“The three biggest airlines in the country, American, Delta, and United, made $50 billion in combined profits in ju… https://t.co/QRWnHiJ3Lf",,
41,nenginereus,Wed Jun 19 21:22:43 +0000 2019,"Get the Best Deals on
Domestic Flight Tickets 
International Flight Tickets
Deals available on top popular airlines… https://t.co/uJRqQjybhd",Abuja Nigeria,
42,DwayneHorner,Wed Jun 19 21:22:42 +0000 2019,.@united I will not fly on your airlines with your posting a rainbow flag on your logo - done. https://t.co/5fXu9IYwVS,"Dallas, TX",
43,platossidekick,Wed Jun 19 21:21:26 +0000 2019,"RT @BenS_MTG: The official rankings of the 4 major US airlines' customer service on a 1 to 10 scale. 
Southwest 10
Delta 5
American 0
Unite…",,
44,knkhadanga,Wed Jun 19 21:20:04 +0000 2019,"Sir, United Airlines is taking an amazing initiative to reduce carbon footprint. Can we emulate the same in… https://t.co/ZkEfalvuEs",,
45,nenginereus,Wed Jun 19 21:18:38 +0000 2019,"GlazersOut is trending, 
Get the best deals

Domestic Flight Tickets 
International Flight Tickets
Deals available… https://t.co/IS79ZJqdHB",Abuja Nigeria,
46,Travel_Fairness,Wed Jun 19 21:12:34 +0000 2019,"When arguing to close U.S. skies to foreign competition, @AmericanAir, @Delta and @united talk about saving America… https://t.co/haUT1TdzCJ","Chicago, IL",
47,chrisecoleman,Wed Jun 19 21:11:00 +0000 2019,RT @csuitetv: Watch Bruce Bergwall and our very own Gregg Greenberg on #CSuite TV from the sky with @united Airline… https://t.co/mpGjZZe8Xg,"Tucson, AZ",
48,mmcmchad,Wed Jun 19 21:08:37 +0000 2019,Trying to hit up United Airlines...I had first class seats for my anniversary. Flight was delayed and United booked… https://t.co/Wxj35nqhzH,,
49,lizzyjunior522,Wed Jun 19 21:08:00 +0000 2019,@JetBlue Tell me why United Airlines is willing to cancel fees on flights cancelled or changed going to the Dominic… https://t.co/O8lz25ZS8f,"staten island,ny",
50,marsu35,Wed Jun 19 21:05:39 +0000 2019,"RT @spectatorindex: Boeing 737 MAXs in fleet.

Southwest Airlines: 31
American Airlines: 24
Air Canada: 23
Norwegian Air Shuttle: 18
China…",Cité du Val(ls)-Fourest,
51,Rubytea53,Wed Jun 19 21:05:04 +0000 2019,"RT @REALPRIDELIVE: Join us on Friday, June 28, for Pride Live’s Stonewall Day concert presented by @united and hosted by @elvisduran of @Z1…",,
52,kirkanthony,Wed Jun 19 21:03:25 +0000 2019,Celebrate Pride Live's Stonewall Day presented by United Airlines! | Z100 https://t.co/vVe479swWH,"Greater Los Angeles, CA",
