,user,date,text,location,coordinates
0,CNN,Wed Jul 10 20:50:05 +0000 2019,"American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United A… https://t.co/aomo5lg2Xd",,
1,FlyingWithSara,Fri Jul 12 14:45:28 +0000 2019,Our airlines stepped up before when families were being separated. Will we hear TODAY they are joining @Marriott? W… https://t.co/aXuygUfDX7,"Washington, DC",
2,Reuters,Fri Jul 12 18:31:43 +0000 2019,Boeing 737 MAX to remain off United Airlines' schedule until November 3 https://t.co/YgnkxxEweI https://t.co/eoiHoT0o5P,Around the world,
3,dougporter506,Fri Jul 12 23:57:58 +0000 2019,RT @FlyingWithSara: Our airlines stepped up before when families were being separated. Will we hear TODAY they are joining @Marriott? We ne…,"San Diego, CA",
4,mdslock,Fri Jul 12 23:54:30 +0000 2019,RT @FlyingWithSara: Our airlines stepped up before when families were being separated. Will we hear TODAY they are joining @Marriott? We ne…,,
5,TravelS3rvices,Fri Jul 12 23:54:19 +0000 2019,"United Airlines cancels 8,000 flights due to grounded Boeing jets https://t.co/DtCUEfr8p5 https://t.co/8oI5DhCz9t",,
6,g_fig20,Fri Jul 12 23:51:43 +0000 2019,"RT @lacoliseum: With the Scholarship Tower ribbon-cutting a little over a month away, and football season just around the corner, yesterday…","East Los Angeles, CA",
7,baboruger,Fri Jul 12 23:50:57 +0000 2019,Inflight amenity kits superhero style! https://t.co/8kapWUhiLi #BeingUnited https://t.co/ZqJjathNSv,Illinois,
8,jpsarj51,Fri Jul 12 23:50:42 +0000 2019,RT @FlyingWithSara: Our airlines stepped up before when families were being separated. Will we hear TODAY they are joining @Marriott? We ne…,Colorado,
9,SpaceyG,Fri Jul 12 23:48:25 +0000 2019,RT @FlyingWithSara: Our airlines stepped up before when families were being separated. Will we hear TODAY they are joining @Marriott? We ne…,Queen of the 404,
10,JeffBernthal,Fri Jul 12 23:48:07 +0000 2019,United Airlines extends grounding of its Boeing 737 Max planes until early November. The news comes 1-month after j… https://t.co/j2EsfKHvz6,"St. Louis, Missouri ",
11,Tefere_Gebre,Fri Jul 12 23:47:30 +0000 2019,RT @FlyingWithSara: Our airlines stepped up before when families were being separated. Will we hear TODAY they are joining @Marriott? We ne…,DC & California,
