,user,date,text,location,coordinates
0,smino,Sun Jul 14 13:37:22 +0000 2019,United airlines da new Spirit .,314,
1,AviationSafety,Fri Jul 19 12:21:00 +0000 2019,"30 Years ago today United Airlines flight 232, a DC-10-10 crashed during an emergency landing at Sioux Gateway Airp… https://t.co/xhEKyfD1DF",,
2,Brian_Riedl,Thu Jul 18 01:54:42 +0000 2019,"Since anything the alt-right adopts becomes taboo for all....I propose they adopt the following:
-Crocs
-New Englan… https://t.co/NSfGfstoke","Washington, DC (originally Wisconsin)",
3,criticalcritic3,Fri Jul 19 23:59:25 +0000 2019,RT @criticalcritic3: @AmericanAir I would recommend everyone fly @Delta or @united . American Airlines is extremely unprofessional. Their r…,,
4,flyAPM,Fri Jul 19 23:52:40 +0000 2019,"RT @AirCrashMayday: #OTD in 1989, United Airlines Flight 232 (N1819U) McDonnell Douglas DC-10-10 suffered catastrophic failure of its tail…",Mexico / MMMX,
5,TheUrbanNewz,Fri Jul 19 23:49:09 +0000 2019,Survivor looks back on United Airlines Flight 232 crash 30 years later https://t.co/jb436JwwKm https://t.co/x8N14lsTpo,world wide,
6,AsAmHollywood1,Fri Jul 19 23:49:07 +0000 2019,"RT @npratc: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights thr…",,
7,smirnoff_sprite,Fri Jul 19 23:46:31 +0000 2019,@thehill Is this like when United Airlines “reaccommodated” that guy?,,
8,TurnageJohn,Fri Jul 19 23:38:17 +0000 2019,RT @DMRegister: A report on the United Airlines Flight 232 crash credited a massive rescue effort with saving the lives of 41 people who wo…,"Pleasantville,Iowa",
9,Roosell64,Fri Jul 19 23:37:56 +0000 2019,"@mangorijima I use ad blocker, but it makes my timeline auto refresh twice within 10 seconds after going back to it… https://t.co/GfaMduUsIz","Salt Lake City, UT",
10,SouthernStar14,Fri Jul 19 23:36:47 +0000 2019,"@business Without government subsidy, Qatar Airways would have been out of business for years. The United States sh… https://t.co/RMHpRBZO7y",,
11,brgsstm,Fri Jul 19 23:35:55 +0000 2019,"RT @SpeedBird_NCL: As 737 MAX Languishes, United Pushes Boeing For 797:
https://t.co/0w0Ci9ymzt
#Aviation #Aircraft #Airline https://t.co/k…",,
12,ChargersAir,Fri Jul 19 23:33:33 +0000 2019,"RT @SpeedBird_NCL: As 737 MAX Languishes, United Pushes Boeing For 797:
https://t.co/0w0Ci9ymzt
#Aviation #Aircraft #Airline https://t.co/k…","Atlanta, GA",
13,dansstuff32,Fri Jul 19 23:28:30 +0000 2019,"RT @JohnnyJet: United hopes to make wi-fi free, faster https://t.co/jqNIB1ztGn via @SFGate @cjmcginnis @united","New York, USA",
14,thedanielshaw,Fri Jul 19 23:24:59 +0000 2019,@UNITED AIRLINES IS COMPLETE TRASH.,"New York, NY",
15,DMRegister,Fri Jul 19 23:15:00 +0000 2019,A report on the United Airlines Flight 232 crash credited a massive rescue effort with saving the lives of 41 peopl… https://t.co/1VIO8fYIac,"Des Moines, Iowa, USA",
16,K_jkh,Fri Jul 19 23:10:45 +0000 2019,"RT @AirCrashMayday: #OTD in 1989, United Airlines Flight 232 (N1819U) McDonnell Douglas DC-10-10 suffered catastrophic failure of its tail…","น่าน,ไทยแลนด์ ♥",
17,aneeshguptaag,Fri Jul 19 23:06:19 +0000 2019,RT @businessinsider: Booking a trip on United miles? Here's how to add an extra flight onto your next international trip for next to nothin…,"Udhampur, Jammu And Kashmir",
18,DoKscho,Fri Jul 19 23:01:45 +0000 2019,RT @businessinsider: Booking a trip on United miles? Here's how to add an extra flight onto your next international trip for next to nothin…,,
19,businessinsider,Fri Jul 19 23:01:37 +0000 2019,Booking a trip on United miles? Here's how to add an extra flight onto your next international trip for next to not… https://t.co/1s1FqWM78J,"New York, NY",
20,JohnnyJet,Fri Jul 19 23:01:00 +0000 2019,"United hopes to make wi-fi free, faster https://t.co/jqNIB1ztGn via @SFGate @cjmcginnis @united","Los Angeles, California",
21,not2daymfz,Fri Jul 19 23:00:01 +0000 2019,"CEOs of many major #US airlines met with #Trump &amp; VP #Pence Thursday, &amp; expected — to make progress in their quest… https://t.co/Ij16KxfcJM","Buckle Of The Lynch Belt, OK",
22,camerontryon,Fri Jul 19 22:59:41 +0000 2019,So glad this united airlines flight had us sit in the plane with the door open for so long- I feel like a dog in a… https://t.co/haDEa41eDV,"Manhattan, NY",
23,quinzenette101,Fri Jul 19 22:57:38 +0000 2019,@united is the worst airlines and has the worst customer service!!! The worst!!!!!!!,,
24,Granviademadrid,Fri Jul 19 22:48:11 +0000 2019,RT @FRANCIS39781980: ##  SHARE  VISIT  SPAIN  WITH  THE  UNITED  AIRLINES  IN  SAN  FRANCISCO  CALIFORNIA  U.S.A  .  ## https://t.co/DubzvL…,"Madrid, Comunidad de Madrid",
25,thebeautybee___,Fri Jul 19 22:44:06 +0000 2019,"When i go out of town i fly delta,United or American Airlines never will i fly with Spirit airlines 😫",,
26,AsianSocialNet,Fri Jul 19 22:43:17 +0000 2019,"RT @npratc: American Airlines is pulling the Boeing 737 Max from its schedule through Nov. 2. 

And United Airlines will cancel flights thr…",Twitter Universe,
27,ABC7Chicago,Fri Jul 19 22:33:44 +0000 2019,"""I remember being upside down, in a cornfield and on fire,"" a survivor looks back on one of the deadliest aviation… https://t.co/ZNn2YzxLEm","Chicago, Illinois",
28,LaurenVictory,Fri Jul 19 22:28:00 +0000 2019,"Asking tough questions as a @CBSChicago #MorningInsider: 

If #Boeing #737Max planes are still grounded by the #FAA… https://t.co/lTUH1LW3A4","Chicago, IL",
29,kjenniifer,Fri Jul 19 22:26:35 +0000 2019,@bexitup United Airlines!,indoors,
30,SofiaNewaz,Fri Jul 19 22:18:30 +0000 2019,@united airlines SUCK MAJOR DICK,Chicago,
31,Harriet1006,Fri Jul 19 22:13:30 +0000 2019,My ongoing rant about customer service at @United airlines at BDL. It’s nonexistent. They don’t care about their pa… https://t.co/WtObUY1FkB,"Rocky Hill, CT",
32,LisBuck1,Fri Jul 19 22:09:37 +0000 2019,"RT @DMRegister: ""Whatever you do, keep us away from the city,"" Capt. Alfred C. ""Al"" Haynes said as United Airlines Flight 232 approached Si…","Fort Collins, CO",
33,FRANCIS39781980,Fri Jul 19 22:06:27 +0000 2019,##  SHARE  VISIT  SPAIN  WITH  THE  UNITED  AIRLINES  IN  SAN  FRANCISCO  CALIFORNIA  U.S.A  .  ## https://t.co/DubzvLyzjz,,
34,DeJong1Brian,Fri Jul 19 22:03:33 +0000 2019,"RT @SIOUX_CITY_FIRE: Today we honor the crew, passengers and first responders who endured the tragic flight of United Airlines Flight 232,…",,
35,RealMarlinsFan,Fri Jul 19 22:03:17 +0000 2019,"American and United MUST change 31 planes' cockpit screens by November due to phone interference 
 https://t.co/UDIzbLBSm0",〽️ #Meanwhile #NoFilter ,
36,MightyTravels,Fri Jul 19 22:00:08 +0000 2019,United Airlines: San Francisco (SFO) to Pittsburgh (Pennsylvania) (PIT) just US$ 128 Economy Round Trip incl all ta… https://t.co/5YLTgEFOiy,"Albuquerque, NM",
37,Sara_Alosaimy,Fri Jul 19 21:53:09 +0000 2019,I wana be so rich so I can buy my own airplane so I wouldn’t have to deal with @united airlines delays every again #trauma,"Detroit, MI",
38,Sergio_Araya,Fri Jul 19 21:51:19 +0000 2019,Boarding to Africa! (@ United Airlines Ticket Counter) https://t.co/WOcBz2TbjP,"Santiago, Santiago Metropolita","{'type': 'Point', 'coordinates': [-70.79376221, -33.39664841]}"
39,BogdanAvram,Fri Jul 19 21:50:15 +0000 2019,United Airlines' Quest for New Revenue Bucks Trend Toward Simplicity https://t.co/NPOxBozBuV via @Skift,"Frankfurt on the Main, Germany",
40,drewwilliestyle,Fri Jul 19 21:50:03 +0000 2019,"@united My flight was cancelled and i was on standby for a day later - the opposite of helpful. Had to pay $2,000 o… https://t.co/iKcQyXK54Q","Chicago, IL",
41,plummerm,Fri Jul 19 21:47:06 +0000 2019,@PolitiBunny @united Airlines used to care. Now they are just cattle transportation utilities and the cattle are willfully abused.,NE Georgia,
42,ICU_Consulting,Fri Jul 19 21:42:35 +0000 2019,United Airlines Flight Attendants Are So Angry They're Taking Drastic Action (Better Check Your Reservations)… https://t.co/SFER3j4tFK,"Houston, TX",
43,sonamNC,Fri Jul 19 21:41:38 +0000 2019,@united I spoke to a customer service rep and was told to fill out a partial e-ticket refund. We want full refund f… https://t.co/SiojIQFgRf,SF Bay Area,
44,thedocisout1,Fri Jul 19 21:40:14 +0000 2019,"The doc is out, on her way to MSP &amp; after 2019 pretty sure I’m switching airlines unless @AmericanAir gets it toget… https://t.co/V8R8EovBgz",United States,
45,SMaiden,Fri Jul 19 21:36:53 +0000 2019,"#ProtectMyPlane @Delta @united @AmericanAir @WeAreALPA @SouthwestAir @Allegiant @FlyFrontier 

@jeffrossen how do w… https://t.co/8vzMnmjezB",,
46,DallasChick1967,Fri Jul 19 21:35:04 +0000 2019,"RT @Brian_Riedl: Since anything the alt-right adopts becomes taboo for all....I propose they adopt the following:
-Crocs
-New England Patri…","Dallas, Texas via Atlanta, GA",
47,avspook,Fri Jul 19 21:33:50 +0000 2019,"RT @AviationSafety: 30 Years ago today United Airlines flight 232, a DC-10-10 crashed during an emergency landing at Sioux Gateway Airport,…","Auckland Central, Auckland",
