,user,date,text,location,coordinates
0,Reuters,Thu Jun 27 02:47:25 +0000 2019,United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/Co2HDNeAEq https://t.co/GrdytaJIG9,Around the world,
1,Reuters,Wed Jun 26 22:37:56 +0000 2019,United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/OL0Vi7IokO https://t.co/przYJZHc8z,Around the world,
2,CBCAlerts,Wed Jun 26 21:23:17 +0000 2019,"Update:  United Airlines has decided to remove Boeing 737 Max jets from its flying schedule until Sept. 3, leading… https://t.co/hgOO57SnoR",Toronto,
3,SpeedBird_NCL,Thu Jun 27 09:00:30 +0000 2019,"Flying United in August? Check your reservation for new 737 Max cancellations:
https://t.co/t1RMuh0PJ3
#Aviation… https://t.co/3XkgKtQrLC",Worldwide,
4,dabbadie,Thu Jun 27 08:54:15 +0000 2019,RT @MattinRome: Excellent meeting with high level delegation from United Arab Emirates to discuss collaboration on #aquaculture development…,France,
5,Flight_Refunds,Thu Jun 27 08:49:45 +0000 2019,"RT @mkaswa: World news | The Guardian
United extends ban on Boeing 737 Max after regulator finds new problem

American and Southwest airlin…","London, UK",
6,lanternworks35,Thu Jun 27 08:49:44 +0000 2019,RT @MattinRome: Excellent meeting with high level delegation from United Arab Emirates to discuss collaboration on #aquaculture development…,,
7,FAOfish,Thu Jun 27 08:48:21 +0000 2019,RT @MattinRome: Excellent meeting with high level delegation from United Arab Emirates to discuss collaboration on #aquaculture development…,"Rome, Italy",
8,MattinRome,Thu Jun 27 08:46:01 +0000 2019,Excellent meeting with high level delegation from United Arab Emirates to discuss collaboration on #aquaculture dev… https://t.co/ZebfEeNHyj,Italy,
9,etdbrief_ro_1,Thu Jun 27 08:42:21 +0000 2019,Flying United in August? Check your reservation for new 737 Max cancellations - USA TODAY https://t.co/gVCuUvbLQm,Romania,
10,SchipholWatch,Thu Jun 27 08:34:59 +0000 2019,RT @ReutersAero: United Airlines extends 737 MAX cancellations until Sept. 3 https://t.co/N39IOk6EDk,Amstelveen,
11,VasanthaR2016,Thu Jun 27 08:33:21 +0000 2019,THOUSANDS of airline food workers have voted to authorise a strike across the US. The strike will be enormous as mo… https://t.co/pPsMDAHDSD,"London, England",
12,Rouks11,Thu Jun 27 08:31:51 +0000 2019,"RT @CBCAlerts: Update:  United Airlines has decided to remove Boeing 737 Max jets from its flying schedule until Sept. 3, leading to about…","Montréal, Québec",
13,newswelldone,Thu Jun 27 08:03:07 +0000 2019,"$BA $UAL $LUV:

Boeing Slides After FAA Finds New 737 MAX Risk; United Airlines Pull Flights:

https://t.co/Ivb92kR0cI",US,
14,mkaswa,Thu Jun 27 08:02:30 +0000 2019,"World news | The Guardian
United extends ban on Boeing 737 Max after regulator finds new problem

American and Sout… https://t.co/MlQYhQQ7ie","Dar es Salaam, Tanzania",
15,yuna_hikari,Thu Jun 27 07:56:57 +0000 2019,"RT @ilpost: Southwest Airlines, American Airlines e United Airlines hanno esteso il loro divieto d’uso dei  Boeing 737 Max https://t.co/yin…",Italy,
